mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,param_classifier__solver,param_classifier__tol,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
100.59430594444275,16.95895553566188,0.23453526496887206,0.02092509156180143,0.0001,l2,saga,0.0001,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,16
0.6868351936340332,0.013633587350817346,0.07859163284301758,0.0025961382827627585,0.0001,l2,saga,1.0,"(1, 1)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.09473684210526315,0.021052631578947368,24
3.4315680027008058,0.10972658886201811,0.19959549903869628,0.013024724273132778,0.0001,l2,saga,1.0,"(1, 2)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,16
7.234422397613526,0.029360913340743887,0.29484901428222654,0.01971514084498773,0.0001,l2,saga,1.0,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,16
1.4009363174438476,0.04705338771244009,0.07834873199462891,0.004733951811881038,0.0001,l2,lbfgs,0.0001,"(1, 1)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,16
6.305909156799316,0.14265034055180192,0.1999356746673584,0.0028755407547295976,0.0001,l2,lbfgs,0.0001,"(1, 2)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,16
12.53550934791565,1.9173873442251874,0.2442859649658203,0.04884150728730751,0.0001,l2,lbfgs,0.0001,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,16
0.3789238452911377,0.02846188548154912,0.06127233505249023,0.0034870971407935654,0.0001,l2,lbfgs,1.0,"(1, 1)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,30
2.2306385040283203,0.1869804707836606,0.19433374404907228,0.02176382724190777,0.0001,l2,lbfgs,1.0,"(1, 2)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,30
3.291607475280762,0.48989473249288434,0.18355946540832518,0.021263633747503802,0.0001,l2,lbfgs,1.0,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,30
