mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,param_classifier__solver,param_classifier__tol,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.7206648826599125,0.1063837742677104,0.583758544921875,0.056370960962891105,0.0001,l2,saga,1.0,"(1, 2)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.6125,0.70625,0.71875,0.66875,0.671875,0.6756249999999999,0.03699662146737185,17
9.913350009918213,0.3600570561843918,1.082761573791504,0.2298359809796669,0.0001,l2,saga,1.0,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.6625,0.584375,0.69375,0.653125,0.565625,0.631875,0.04870991942099677,21
1.2231531620025635,0.0907530148788006,0.2246784210205078,0.02814167455202605,0.0001,l2,lbfgs,0.0001,"(1, 1)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.7,0.709375,0.715625,0.709375,0.7,0.7068749999999999,0.0060595998217704145,12
6.546232223510742,0.16279057996565954,0.6405889511108398,0.06005355007484539,0.0001,l2,lbfgs,0.0001,"(1, 2)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.7125,0.7125,0.715625,0.715625,0.728125,0.716875,0.005796011559684821,11
22.06570339202881,1.8239807287145577,1.2258899211883545,0.255592821219265,0.0001,l2,lbfgs,0.0001,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.709375,0.7125,0.715625,0.7125,0.7375,0.7175,0.010193441518937574,10
1.2190173625946046,0.06824406893605184,0.2642829418182373,0.008555698021918308,0.0001,l2,lbfgs,1.0,"(1, 1)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
6.457253932952881,2.769098144286072,0.7511688232421875,0.27494302605770604,0.0001,l2,lbfgs,1.0,"(1, 2)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
11.111120557785034,2.706994187547148,0.824756669998169,0.07437135559246252,0.0001,l2,lbfgs,1.0,"(1, 3)","{'classifier__C': 0.0001, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
8.580146884918213,0.14972206221454332,0.2396615982055664,0.017180962415477168,1.0,l1,saga,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.771875,0.840625,0.81875,0.81875,0.803125,0.8106249999999999,0.0227589268200414,6
30.083034467697143,0.5152192911497917,0.5854880332946777,0.07954155374865267,1.0,l1,saga,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.7625,0.8375,0.828125,0.821875,0.790625,0.8081250000000001,0.027712249096744225,7
50.60102558135986,1.3264699368796324,0.8818418979644775,0.058831738645720576,1.0,l1,saga,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.7625,0.828125,0.828125,0.825,0.790625,0.8068750000000001,0.026324299610815866,8
1.3189562797546386,0.10765759020356656,0.28041996955871584,0.054120005471393194,1.0,l1,saga,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.609375,0.7125,0.59375,0.665625,0.696875,0.6556249999999999,0.046912485011988025,19
5.161923170089722,0.17991921229543426,0.522853946685791,0.055446983941184046,1.0,l1,saga,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.61875,0.590625,0.575,0.659375,0.65625,0.62,0.03392316686277981,23
11.659568262100219,0.2527652041658084,0.9030529975891113,0.05404517714812542,1.0,l1,saga,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.596875,0.671875,0.64375,0.640625,0.584375,0.6275000000000001,0.03225871975140985,22
1.090613555908203,0.06664363744819678,0.0,0.0,1.0,l1,lbfgs,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,37
4.030319499969482,0.12398524263982001,0.0,0.0,1.0,l1,lbfgs,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,37
9.32176079750061,0.1586756022651879,0.0,0.0,1.0,l1,lbfgs,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,37
0.9991183757781983,0.08032757601813087,0.0,0.0,1.0,l1,lbfgs,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,37
4.065540599822998,0.11317332195372695,0.0,0.0,1.0,l1,lbfgs,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,37
9.5977276802063,0.12304382132923304,0.0,0.0,1.0,l1,lbfgs,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,37
2.4319944381713867,0.05329570859462764,0.24407362937927246,0.013695199683532994,1.0,l2,saga,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.775,0.84375,0.815625,0.828125,0.80625,0.8137500000000001,0.023099648265720404,4
16.2059175491333,0.7366056035448542,0.692287015914917,0.03864180215784044,1.0,l2,saga,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.771875,0.8375,0.825,0.834375,0.796875,0.8131250000000001,0.025109136783250836,5
35.035142707824704,0.8243085927767921,1.105001163482666,0.11923333336754492,1.0,l2,saga,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.76875,0.828125,0.821875,0.8125,0.79375,0.805,0.0215239691971532,9
1.2395765781402588,0.05157519942476571,0.26123547554016113,0.014031102569195255,1.0,l2,saga,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.625,0.715625,0.65,0.684375,0.65,0.6649999999999999,0.03158569692123317,18
5.154772710800171,0.3929654638193287,0.5733683109283447,0.05325037607613526,1.0,l2,saga,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.60625,0.6875,0.73125,0.675,0.690625,0.678125,0.040600954422279296,16
12.073859882354736,0.6049528098768487,1.1230639457702636,0.0851087214398654,1.0,l2,saga,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.615625,0.58125,0.70625,0.6,0.715625,0.64375,0.05600641704304962,20
2.3579631805419923,0.2010266829407565,0.28396925926208494,0.02238494761279733,1.0,l2,lbfgs,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.809375,0.821875,0.8375,0.86875,0.80625,0.82875,0.022827477959687103,2
24.098338174819947,1.3498921418853775,0.9664991855621338,0.3412754369897886,1.0,l2,lbfgs,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.8125,0.846875,0.85,0.840625,0.809375,0.8318749999999999,0.017388034679054455,1
62.1367949962616,4.1380980683625666,0.9881550788879394,0.48135704675697305,1.0,l2,lbfgs,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.79375,0.84375,0.85,0.840625,0.8125,0.828125,0.021469455046647087,3
1.4120681762695313,0.2115342105868162,0.2849909782409668,0.04064881262095115,1.0,l2,lbfgs,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
8.918013763427734,1.0735214205079893,0.9446889877319335,0.1624730954237515,1.0,l2,lbfgs,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
20.42068033218384,5.265475507808537,1.098196029663086,0.3404979249455474,1.0,l2,lbfgs,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
